GERUTE-QUIMA,hebraico,alojamento de Quima - Jr 41:17
GESA,hebraico,um torrão de terra; lugar talhado  - 1 Cr 2:47
GESEM,hebraico,chuva - Ne 2:19
GESER,hebraico,lugar talhado - Js 10:33
GESUR,hebraico,ponte - Sm 13:37
GETAIM,hebraico,dois lugares - 2 Sm 4:3
GETER,hebraico,medo - Gn 10:23
GETH,hebraico,medo - 2 Sm 15:18
GETITE,hebraico,habitante de Geth; dois lugares - 2 sm 15:19
GETSÊMANI,grego,lugar de azeite - Mt 26:36
GEUEL,hebraico,majestade de Deus - Nm 13:15
GEZER,hebraico,lugar separado - Js 16:33
GIA,hebraico,fonte - 2 Sm 2:24
GIBAR,hebraico,valente; herói - Ed 2:20
GIBEA,hebraico,monte - Js 15:57
GIBEA-ELOIM,hebraico,monte de Deus - 1 Cr 2:49
GIBEÃO,que pertence a um monte - Js 18:25
GIBEATE,hebraico,altura - Js 18:28
GIBEATE-ARALOTE,hebraico,colunas dos prepúcios - Js 5:3
GIBEOM,que pertence a um monte - Js 18:25
GIBETOM,hebraico,altura - Js 19:44
GIBLEUS,hebraico,povo da cidade de Gebal; povo da montanha - Js 13:5
GIDALTI,hebraico,eu engrandeci - 1 Cr 25:4
GIDEÃO,hebraico,cortador - Jz 6:11
GIDEL,hebraico,Ele engrandeceu - Ed 2:47
GIDEONI,hebraico,cortado - Nm 1:11
GIDOM,hebraico,cortador - Jz 20:45
GILALAI,hebraico,pesado; removido do Senhor - Ne 12:36
GILBOA,hebraico,fonte rumorosa; nascente da fonte - 1 Sm 28:4
GILEADE,hebraico,escabroso; áspero - Nm 26:29
GILGAL,hebraico,círculo - Js 4:19
GILIOTE,hebraico,círculos - Js 18:12
GILÓ,hebraico,exílio - Js 15:51
GIMEL,3ª letra do alfabeto hebraico,camelo - Sl 119:17
GINATE,hebraico,jardim - 1 Rs 16:22
GINETE,hebraico,semelhança; proteção - 1 Rs 16:21
GINETON,hebraico,jardineiro - Ne 10:6
GINZO,hebraico,abundante em sicômoros  - 2 Cr 28:18
GIOM,hebraico,rio corrente - Gn 2:13
GIRGASEUS,hebraico,que ocupa terreno argiloso - Gn 10:16
GISPA,hebraico,carícia - Ne 11:21
GITAIM,hebraico,dois lugares - 2 Sm 4:3
GIZONITA,hebraico,lavrador de pedra - 1 Cr 11:34
GOA,hebraico,mugido - Jr 31:39
GOATA,hebraico,mugido - Jr 31:39
GOBE,hebraico,cisterna; pequeno abismo - 2 Sm 21:18
GODALIAS,hebraico,engrandecido pelo Senhor - 1 Cr 25:3
GOGUE,hebraico,telhado alto; extensão - 1 Cr 5:4
GOLA,hebraico,exílio; círculo - Dt 4:43
GÓLGOTA,grego,caveira - Mt 27:33
GOLIAS,hebraico,exílio; passagem - 1 Sm 21:9
GOMER,hebraico,completo; perfeição - Gn 10:2
GOMORRA,hebraico,acúmulo; povo medroso - Gn 10:19
GORÉM,hebraico,espinheiro - Gn 50:10
GORGIAS,grego,campestre - 1 Mac 3:38
GOSÉM,hebraico,talhado; malhado - Gn 46:34
GOZA,hebraico,talhado - 1 Cr 5:26
GOTONIEL,hebraico,vinhateiro - Jt 6:11
GUD-GODA,hebraico,monte de Gada; caverna do trovão - Dt 10:7
GUEL,hebraico,majestade de Deus - Nm 13:15
GUIGAL,hebraico,removendo - Dt Nm 11:30
GUIMEL,3ª letra hebraico,camelo - Sl 119:17
GUME,hebraico,cume - Jz 3:16
GUNI,hebraico,pintando de várias cores - Gn 46:24
GUR,hebraico,residência; leãozinho - 2 Rs 9:27
GUR-BAAL,hebraico,residência de Baal - 2 Cr 26:7
GUSMU,hebraico,chuva - Ne 6:6
HA,hebraico,calor; queimado - Gn 14:5
HAASTTARI,hebraico,tropeiro - 1 Cr 4:6
HABA,hebraico,Ele será escondido - 1 Cr 7:34
HABACUQUE,hebraico,o que abraça - Hc 1:1
HABAÍAS,hebraico,Jeová ocultou - Ed 2:61
HABAZINAÍAS,hebraico,quem o Senhor fez escudo - Jr 35:3
HABOR,hebraico,junto a; unido - 2 Rs 17:6
HACALÍAS,hebraico,esperar por Jeová; Jeová ocultou - Ne 1:1
HACAMOM,hebraico,muito sábio - 1 Cr 27:32
HACMONI,hebraico,sábio - 1 Cr 27:32
HACATÃ,hebraico,pequenez - Ed 8:12
HACOZ,hebraico,espinho - 1 Cr 24:10
HACUFA,hebraico,incitação; curvado - Ed 2:51
HADABE,hebraico,chefe; pai - Gn 25:15
HADADE,hebraico,inclemência; pai - Gn 25:15
HADADEZER,hebraico,Hadade é auxílio; majestade (Hadade) é ajuda - 2 Sm 8:3
HADADRIMON,persa,chefe de Romão - Zc 12:11
HADAR,hebraico,ornamento; glória - Gn 25:15
HADAREZER,majestade (Hadade) de ajuda; Hadade é auxílio - 2 Sm 8:3
HADASA,hebraico,murta; novo - Et 2:7
HADASSA,hebraico,murta; novo - Et 2:7
HADATA,nova - Js 15:25
HADES,hebraico,inferno | grego: escondido; mundo invisível - At 2:27
HADIDE,hebraico,aguçado - Ed 2:33
HADLAI,hebraico,frágil; abandonado pelo Senhor - 2 Cr 28:12
HADORA,hebraico,raça elevada - Gn 10:27
HADORÃO,hebraico,raça elevada - Gn 10:27
HADRAQUE,persa,esférico - Zc 9:1
HAFARAIM,hebraico,lugar de dois poços; duas covas - Js 19:19
HÁGABA,hebraico,gafanhoto - Ed 2:45
HAGERI,hebraico,vagabundo - 1 Cr 4:4
HÁGABE,hebraico,gafanhoto - Ed 2:45
HAGAR,hebraico,fuga - Gl 4:24
HAGI,hebraico,festivo; festival - Gn 46:16
HAGIAS,hebraico,festival de Jeová - 1 Cr 6:30
HAGITE,hebraico,festivo - 2 Sm 3:4
HAGUI,hebraico,festivo - Gn 46:16
HALÃ,hebraico,junto a; unido - 2 Rs 17:6
HALACA,hebraico,monte calvo; liso; nu - Js 11:17
HALAQUE,hebraico,monte calvo; liso; nu - Js 11:17
HALDRAQUE,persa,esférico; volta periódica - Zc 9:1
HALI,hebraico,colar; ornamento - Js 19:11
HALOÉS,hebraico,encantador - Ne 3:12
HALOSETE,hebraico,encantador - Ne 10:24
HALUL,hebraico,abertura - Js 15:58
HAMÃ,hebraico,fortaleza | persa: bem disposto - Et 3:1
HAMATE,grego,fontes quentes | hebraico: fortaleza - Nm 34:8
HAMATE-DOR,grego,fontes quentes de Dor - Js 21:32
HAMATE-ZOBA,hebraico,fortaleza de Zoba - 2 Cr 8:3
HAMEDATA,hebraico,dobrado - Et 3:1
HAMELEQUETE,hebraico,rei - 1 Cr 7:18
HAMOLEQUETE,hebraico,rainha - 1 Cr 7:18
HAMOM,hebraico,banho quente - Js 19:28
HAMOM-GOGUE,hebraico,multidão de Gogue - Ez 39:11
HAMONA,hebraico,abundância; multidão - Ex 39:16
HAMOR,hebraico,asno - Gn 34:2
HAMUEL,hebraico,calor divino - 1 Cr 4:26
HAMUTAL,hebraico,da natureza de orvalho - 2 Rs 23:31
HANA,hebraico,gracioso; misericordioso - 1 Cr 8:23
HANAMEEL,hebraico,Deus se apiedou; Deus tem sido gracioso - Jr 32:7 e Jr 31:38
HANANEL,hebraico,Deus tem sido gracioso - Jr 31:38
HANANI,hebraico,gracioso - 1 Rs 16:1
HANANIAS,hebraico,Jeová é clemente | grego: resposta do Senhor - 1 Cr 3:19
HANATOM,hebraico,benigno; grande graça; olhando com favor - Js 19:14
HANES,hebraico,hieróglifico; sun-chenen; mercúrio - Is 30:4
HANINEL,hebraico,graça de Deus - Nm 34:23
HANIEL,hebraico,graça de Deus - Nm 34:23
HANOM,hebraico,dado por nada - 2 Sm 10:1
HANOQUE,hebraico,dedicado - Gn 46:9
HANDRÃO,hebraico,inexperiência - Ex 6:18
HANUM,hebraico,favorecido - Ne 3:30
HÃO,hebraico,calor; queimado - Gn 14:5
HÁPISES,hebraico,dispersão - Cr 24:1
HASPSIBA,hebraico,meu gozo nela - 2 Rs 21:1
HÁQUILA,hebraico,escuro - 1 Sm 23:19
HAQUILIA,hebraico,muito sábio - 1 Cr 27:32
HAR,hebraico,cidadão; vigilante - 1 Cr 4:15
HARA,hebraico,caminho; comércio - Gn 11:31
HARA,hebraico,região montanhosa - 2 Cr 5:26
HARADA,hebraico,terror - Nm 33:24
HARADADE,hebraico,medo - Jz 7:1
HARAIAS,hebraico,proteção do Senhor - Ne 3:8
HARARITA,hebraico,serrano; morador da montanha - 2 Sm 23:33
HARAS,hebraico,extremamente pobre - 2 Rs 22:14
HARBONA,hebraico,o que guia um jumento - Et 1:10
HAREFE,hebraico,arrebatar - 1 Cr 2:51
HARETE,hebraico,cortador de lenha - 1 Sm 22:5
HARIFE,hebraico,inverno - Ne 7:24
HARIM,grego,nariz chato | hebraico: consagrado - 1 Cr 24:8
HARNEFER,hebraico,palpitação - 1 Cr 7:36
HARODE,hebraico,terror - Js 7:1
HAROSETE,hebraico,escultor - Jz 4:16
HARSA,hebraico,encantador - Ed 2:52
HARSARSUAL,hebraico,aldeia da raposa - Js 15:26
HARUM,hebraico,exaltado - 1 Cr 4:8
HARUMAFE,hebraico,chato de nariz - Ne 3:10
HARUR,hebraico,febre; inflamaçao - Ed 2:51
HARUZ,hebraico,industrioso - 2 Rs 21:19
HASABA,hebraico,muitíssimo estimado - 1 Cr 3:20
HASABÍAS,hebraico,o Senhor estimou; Jeová tem imputado - 1 Cr 6:45
HASABANDE,hebraico,estimado em juízo - Js 15:26
HASABNA,hebraico,muitíssimo estimado - Ne 10:25
HASABNÍAS,hebraico,o Senhor estimou - Ne 3:10
HASADÍAS,hebraico,Jeová mostrou-se benigno - Cr 3:19
HASBADANA,hebraico,estimado em juízo - Ne 8:4
HASBANA,hebraico,estimado em juízo - Js 15:26
HASÉM,hebraico,admirado - 1 Cr 11,34
HASEMOM,hebraico,solo fértil - Js 15:26
HASMONA,hebraico,lugar fértil - Nm 33:29
HASOBNÉIAS,hebraico,o Senhor estimou - Ne 8:4
HASSABOM,hebraico,muitíssimo estimado - 1 Cr 3:20
HASSENUA,hebraico,espinhoso - 1 Cr 9:7
HASSENUA,hebraico,luz - Ne 11:9
HASSUBE,hebraico,atencioso - Ne 3:11
HASUBA,hebraico,estimado; associação - 1 Cr 3:20
HASUBE,hebraico,atencioso; pensativo - Ne 3:11
HASUFA,hebraico,despido; nu - Ed 2:43
HASUM,hebraico,opulento; rico - Ed 2:19
HATAQUE,hebraico,verdade - Et 4:5
HATATE,hebraico,terror - 1 Cr 4:13
HATIFA,hebraico,cativo - Ed 2:54
HATIL,hebraico,vacilante - Ed 2:57
HATITA,hebraico,gravador - Ed 2:42
HATUS,hebraico,congregado - 1 Cr 3:22
HAURA,hebraico,terra das cavernas; cavernosa - Ez 47:16
HAVILA,hebraico,arenoso - Gn 10:7
HAVOTE-JAIR,hebraico,aldeias de Jair - Nm 32:41
HAZEL,hebraico,Deus vê; Deus tem vista - 2 Rs 8:8
HAZAIAS,hebraico,Jeová tem visto - Ne 11:5
HAZAR,hebraico,cercado; aldeia - Dt 2:23
HAZAR-HADAR,hebraico,aldeia de Hadar - Nm 34:4
HAZAR-ENA,hebraico,aldeia das fontes - Nm 34:9-36
HAZAR-GADA,hebraico,aldeia  da boa fortuna - Js 15:27
HAZAR-MAVE,hebraico,aldeia da morte - Gn 10:26
HAZAR-MAVETE,hebraico,aldeia da morte - Gn 10:26
HAZAR-SUAL,hebraico,aldeia da raposa - Js 15:28
HAZAR-SUSA,hebraico,aldeia de cavalo - Js 19:5
HAZARMAVETE,hebraico,aldeia da morte - Gn 10:26
HAZELEI-PONE,hebraico,a sombra que vira para mim - Cr 4:3
HAZAZON-TAMAR,hebraico,poda da palmeira - Gn 14:7
HAZER,hebraico,cercado - Dt 2:23
HAZER-HATICOM,hebraico,aldeia do meio - Ez 47:16
HAZERIM,hebraico,aldeias - Dt 2:23
HAZEROTE,hebraico,acampamento - Nm 11:35
HAZIEL,hebraico,Deus ve; visão de Deus - 1 Cr 23:9
HAZO,hebraico,visão - Gn 22:22
HAZOR,hebraico,cerca; cercado - Js 11:1
HAZOR-HADATA,hebraico,aldeia nova - Js 15:25
HÊ,hebraico,5ª letra do alfabeto hebraico; representa também o - Sl 119:33
HÉBER,hebraico,um rebento; região além; união; sociedade - Gn 10:21
HEBREUS,epístolas,assim chamada porque foi dirigida aos hebreus e judeus
HERBOM,hebraico,união; aliança; confederação - Ex 6:18
HEDER,hebraico,rebanho - 1 Cr 23:23
HELCAL,hebraico,porção do Senhor Ne 12:15
HEFER,hebraico,poço - Nm 26:32
HEFZIBÁ,hebraico,o meu prazer está nela - 2 Rs 21:1
HEGAL,hebraico,venerável - Et 2:3
HEGAI,hebraico,venerável - Et 2:3
HEGEL,hebraico,venerável - Et 2:3
HELA,hebraico,escuma; ferrugem - 1 Cr 4:5
HELA,hebraico,um exército - 2 Sm 10:16
HELBA,hebraico,fartura - Jz 1:31
HELBOM,hebraico,fértil - Ez 27:18
HELCAI,hebraico,porção do Senhor; minha porção é o Senhor - Ne 12:15
HELCATE,hebraico,possessão; lisura - Js 19:25
HELCATE-HAZURIM,hebraico,campos das espadas; campo das facas afiadas - 1 Sm 2:16
HELCI,hebraico,porção do Senhor - Ne 12:15
HELCIAS,hebraico,proteção do Senhor - 2 Rs 18:37
HELDAI,hebraico,sonho durável - 1 Cr 27:15
HELEBE,hebraico,gordura; fértil - 2 Sm 23:29
HELEDE,hebraico,sofrimento; vida transitória - 1 Cr 11:30
HELEFE,hebraico,permuta; mudança - Js 19:33
HELEM,hebraico,martelo; golpe; pancada - 1 Cr 7:35
HELEQUE,hebraico,lisura; igualdade; porção - Nm 26:30
HELEZ,hebraico,forte,vigilância - 2 Sm 23:26
HELI,grego,forma grega de Eli; elevação - Lc 3:23
HELIODORO,grego,dádiva do sol - 2 Mac 3:7
HELIÓPOLES,grego,cidade do sol; vácuo; nonada; ídolo - Ez 30:17
HELOM,hebraico,forte - Nm 1:9
HELQUÍAS,hebraico,Jeová está escondido - Ne 1:1
HEM,hebraico,graça; favor; bondade - Zc 6:14
HEMA,hebraico,fiél - 1 Cr 6:33
HEMETE,hebraico,desejo - Gn 36:26 (V:B)
HEMOR,hebraico,asno - Gn 33:19
HEN,hebraico,dom gracioso - Zc 6:14
HENA,hebraico,virando - 2 Rs 18:34
HENADADE,hebraico,favor de Hadade - Ne 3:18
HENDA,hebraico,desejável - Gn 36:26
HENOC,hebraico,dedicado - Si 44:16
HEPSIBA,hebraico,meu gozo nela - 1 Rs 21:1
HER,hebraico,vigia - Gn 38:3
HERES,hebraico,sol - Jz 1:35
HERETE,hebraico,separação - 1 Sm 22:5
HERI,hebraico,vigilância - Gn 46:16
HERMAS,grego,mercúrio - Rm 16:14
HERMES,grego,mercúrio - Rm 16:14
HERMÓGENES,grego,gerado por Hermes - 2 Tm 1:15
HERMON,hebraico,montanha sagrada - Dt 3:8
HERODES,hebraico,filho de heróis; gloria da pele; heróico - Mt 2:16
HERODIÃO,grego,pertence a Herodes - Rm 16:11
HERODIAS,grego,heróica - Mt 14:3
HESBOM,hebraico,razão; inteligente; fortaleza | grego: descendente de heróis - Nm 21:26
HESEBON,hebraico,cálculo - Jt 5:1
HESEDE,hebraico,misericórdia; bondade - 1 Rs 4:10
HESLI,hebraico,perto de mim - Lc 3:25
HESMOM,hebraico,solo fértil - Js 15:27
HESER,hebraico,presa - 1 Cr 4:4
HETE,hebraico,medo - Gn 10:15
HETLOM,hebraico,esconderijo - Ez 47:15
HEZECI,hebraico,fortaleza do Senhor - 1 Cr 8:17
HEZEQUIAS,hebraico,fortalecido por Deus - 2 Rs 18:1 e SF 1:1
HEZIOM,hebraico,visão - 1 Rs 15:18
HEZIR,hebraico,porco; leitão - 1 Cr 24:15
HEZLON,hebraico,fortalecido por Deus - 1 Rs 15:18
HEZRAI,hebraico,fechado - 2 Sm 23:35
HEZROM,hebraico,preso; sitiado - Gn 46:9
HIDAI,hebraico,alegre - 2 Sm 23:30
HIDEQUEL,hebraico,o rápido - Gn 2:14
HIEL,hebraico,Deus vive - 1 Rs 16:34
HIERÁPOLIS,grego,cidade sagrada - Cl 4:13
HIGAION,hebraico,som profundo; meditação - Sl 9:16
HILEL,hebraico,louvou a Deus - Jz 12:13
HILEM,hebraico,martelo - 1 Cr 6:58
HILQUIAS,hebraico,Jeová é minha porção - 2 Rs 18:18
HIMINEU,grego,pertencente a Himem (deus do casamento); cântico sagrado - 1 Tm 1:20
HINOM,hebraico,lamentação - Jr 19:2
HINORO-ARCO,hebraico,balada heróicos - 2 Sm 1:8
HIR,hebraico,cidadão; vigilância - 1 Cr 4:15
HIRA,hebraico,nobreza - Gn 38:1
HIRÃO,hebraico,consagração - 2 Sm 5:11
HIZQUI,hebraico,Deus é minha forca - 1 Cr 8:17
HOÃO,hebraico,ruído de uma multidão - Js 10:3
HOBA,hebraico,esconderijo - Gn 14:15
HOBABE,hebraico,querido; amante - Nm 10:29
HODAVIAS,hebraico,a sua glória é o Senhor - 1 Cr 3:24
HODE,hebraico,esplendor; majestade - Cr 7:37
HODES,hebraico,lua nova - 1 Cr 8:9
HODIAS,hebraico,esplendor de Jeová; sua glória é o Senhor - 1 Cr 4:19
HODSI,hebraico,consagrado - 2 Sm 24:6
HOFA,hebraico,da praia; do porto - 1 Cr 24:13
HOFNÍ,hebraico,pugilista; pertencente ao punho - 1 Sm 1:3
HOFRA,hebraico,povoação; um veado - 1 Cr 4:14
HOGLA,hebraico,perdiz - Nm 26:33
HOLEZ,hebraico,forte; vigilância - 2 Sm 23:26
HOLOFERNES,assírio,capitão forte - Jt 2:4
HOLOM,hebraico,arenoso - Js 15:51
HOMÃ,hebraico,destruição; destruidor - 1 Cr 1:39
HOR-HAGIDGADE,hebraico,montanha de Gaalade - Nm 33:32
HOR,hebraico,montanha - Nm 20:22
HORMA,hebraico,dedicado a destruição - Nm 14:45
HORÃO,hebraico,elevação - Js 10:3
HOREBE,hebraico,seco; deserto - Ex 3:1
HORÉM,hebraico,consagrado; sagrado - Is 15:5
HORI,hebraico,habitante da caverna - Nm 13:5
HORMA,hebraico,lugar devastado; condenado - Nm 21:3
HORONAIM,hebraico,cidade de duas cavernas - Is 15:5
HOSA,hebraico,salva agora; procurando refúgio - Js 19:29
HOSAÍAS,hebraico,Deus ajuda; libertado pelo Senhor - Ne 12:32
HOSAMA,hebraico,Deus ouve; Deus ouviu - 1 Cr 3:18
HOSANA,grego,salva-nos te pedimos | hebraico: Deus ouve - Mt 21:9
HOSMOM,hebraico,solo fértil - Js 15:27
HOTA,hebraico,selo; sinete - 1 Cr 7:32
HOTÃO,hebraico,anel - 1 Cr 7:32
HOTIR,hebraico,quem não tem medo - 1 Cr 25:4
HOZAI,hebraico,vivente; Jeová está vendo - 2 Cr 33:19
HUCOQUE,hebraico,decretado - Js 19:34
HUFA,hebraico,da praia; porto; protegido - Nm 26:39
HUL,hebraico,círculo - Gn 10:23
HULDA,hebraico,doninha - 2 Rs 22:14
HUNTA,hebraico,lugar de lagartos - Js 15:54
HUPA,hebraico,coberta - 1 Cr 24:13
HUPIM,hebraico,cobertas - Gn 46:21
HUR,hebraico,esplendor - 1 Cr 2:19
HURAI,hebraico,tecelão - 1 Cr 11:32
HURÃO,hebraico,nobre; ingênuo - 1 Cr 8:5
HURI,hebraico,tecelão - 1 Cr 5:14
HUSA,hebraico,presa - 1 Cr 4:4
HUSA,hebraico,emoção - Gn 36:34
HUSAI,hebraico,apressando-se - 2 Sm 15:32
HUSÃO,hebraico,colérico; grande presa - Gn 36:34
HUSATE,hebraico,presa - 1 Cr 4:4
HUSIM,hebraico,rico de filhos - Gn 46:23
HUZ,hebraico,fértil - Gn 36:28
HUS,hebraico,fértil - Gn 36:28
HUZABE,hebraico,cidade rainha - Ne 2:7
HUZATE,hebraico,prega - 1 Cr 4:4
IAMURTE,hebraico,altura - Js 15:35
IARNUN,hebraico,sono - Js 15:53
IBAR,hebraico,Deus escolha; Jeová escolhera; Deus escolheu - 1 Cr 3:6
IBELEA,hebraico,o povo falha; quem devorara o povo; lugar de vitória - Js 17:11
IBNÉIAS,hebraico,Jeová edifica - 1 Cr 9:8
IBNIJAS,hebraico,Jeová edifica - 1 Cr 9:8
IBRI,hebraico,hebreu - 1 Cr 24:27
IBSA,hebraico,ilustre - Js 12:8
IBSÃO,hebraico,flagrante - 1 Cr 7:2
IBIZÃO,hebraico,flagrante - 1 Cr 7:2
ICABO,hebraico,foi-se a glória - 1 Sm 4:21
ICABODE,hebraico,foi-se a glória - 1 Sm 4:21
ICÔNIO,grego,velho; pequena imagem - At 14:1
ICUTIEL,hebraico,o temor do Senhor; Deus é poderoso - 1 Cr 4:18
IDALA,latim,lugar da multidão - Js 19:15
IDALIA,latim,que viu o sol | grego: sol flamejante - Js 19:15
IDBAS,hebraico,doce como mel - 1 Cr 4:3
IDIDA,hebraico,louvor do Senhor; conhecido do Senhor - 1 Cr 4:37
IDIA,hebraico,louvor do Senhor; conhecido do Senhor - 1 Cr 4:37
IDO,hebraico,amável; adornado; feliz - 1 Rs 4:14
IDOX,hebraico,senhor idoso - Jt 8:1
IDUMÉIA,grego,pertence a Edom - Mc 3:8
IELON,hebraico,escondido - 1 Cr 1:35
IEDEZ,hebraico,meu pai é auxílio - Jz 17:2
IFDÉIAS,hebraico,Jeová livra - 1 Cr 8:25
IFTA,hebraico,Ele abre; liberta - Js 15:43
IFTAEL,hebraico,Deus abre; liberta - Js 19:14
IGDALÍAS,hebraico,o Senhor engrandecerá - Jr 35:4
IGAL,hebraico,Ele vingara - 2 Sm 23:36
IGEAL,hebraico,Ele remira - 1 Cr 3:22
IIM,hebraico,ruínas - Js 15:29
IJE ABARIM,hebraico,ruínas de Abarim - Nm 33:44
IJIM,hebraico,ruínas - Js 15:29
IJOM,hebraico,ruínas - 1 Rs 15:20
ILAI,hebraico,supremo - 1 Cr 11:29
ILÍRIA,grego,gozo - Rm 15:19
ILÍRICO,grego,gozo - Rm 15:19
IMER,hebraico,loquaz; ele prometeu - 1 Cr 24:14
IMNA,hebraico,felicidade; ele restringe - Gn 46:17
IMNA,grego,retém - 1 Cr 7:35
INLÁ,hebraico,ele cumprira; Deus enche - 1 Rs 22:8
INLÁ,hebraico,Deus enche - 1 Rs 22:8
INRA,hebraico,teimoso - 1 Cr 7:36
INRI,hebraico,eloquente - 1 Cr 9:4
IQUES,hebraico,perverso - 2 Sm 23:26
IR,hebraico,uma cidade - 1 Cr 7:12
IR-NAÁS,hebraico,cidade de serpente; cidade de uma serpente - Cr 4:12
IRA,hebraico,vigilante - 2 Sm 23:26
IRA,hebraico,cidadão - 1 Cr 1:54
IRADE,hebraico,cidade de testemunha; corredor - Gn 4:18
IRAJÁ,hebraico,o Senhor ve - Jr 37:13
IRI,hebraico,cidadão; vigilante - 1 Cr 7:7
IROM,hebraico,reverência; timidez - Js 19:38
IRFEEL,hebraico,Deus cura - Js 18:27
IRU,hebraico,cidadão; vigilância - 1 Cr 4:15
IS-BOSETE,hebraico,homem de vergonha - 2 Sm 2:8
IS-HODE,hebraico,homem de esplendor; homem de glória - 1 Cr 7:18
IE-SEMES,hebraico,cidade do sol - Js 19:41
IS-TOBE,hebraico,homens de Tobe - 2 Sm 10:6
ISABEL,hebraico,Deus que faz pacto; Deus de juramento; fenício; amante - Lc 1:5
ISAI,hebraico,riqueza - 1 Cr 2:5-38
ISAÍAS,hebraico,salvação de Deus; Jeová salvou - Is 1:1
ISAQUE,hebraico,riso; ele riu; também aquele quem Deus sorri - Gn 21:3
ISARI,hebraico,criador - 1 Cr 25:11
ISBÁ,hebraico,Ele louva - 1 Cr 4:17
ISBAAL,hebraico,apaziguador - 2 Sm 2:8
ISBI-BENOBE,hebraico,habitante de Nobe; das alturas - 2 Sm 2:8
ISCA,hebraico,discernimento; ele verá - Gn 11:29
ISCARIOTES,hebraico,homem natural de Queriote; homem de morte - Mt 10:4
ISI,hebraico,salutar - 1 Cr 2:31
ISLI,hebraico,ao meu lado está Deus - Lc 3:25
ISMA,hebraico,desolação; distinção - 1 Cr 4:3
ISMAEL,hebraico,quem Deus ouve - Gn 16:15
ISMAÍA,hebraico,Jeová ouve - 1 Cr 12:4
ISMAQUIAS,hebraico,Jeová sustenta - 2 Cr 31:13
ISMERAI,hebraico,Jeová nos guarda - 1 Cr 8:18
ISODE,hebraico,homem de esplendor - 1 Cr 7:18
ISPA,hebraico,calvo - 1 Cr 8:16
ISPA,hebraico,Ele escondera - 1 Cr 8:22
ISPAQUE,,ele será visível - 1 Cr 8:16
ISRI,hebraico,criador - 1 Cr 25:11
ISRAEL,hebraico,que luta com Deus; o que governa com Deus - Gn 32:28
ISSACAR,hebraico,salário; galardão - Gn 30:18
ISSIAS,hebraico,Jeová abandona - 1 Cr 7:3
ISUL,hebraico,pai de liberdade - 1 Sm 14:49
ISVA,hebraico,ele reparte; igualdade - Gn 46:17
ISVI,hebraico,igual - Gn 46:17
ITAI,hebraico,arador; vivo - 2 Sm 15:19
ITÁLIA,latim,terra de bezerros; Ítalo - At 10:1
ITAMAR,hebraico,terra de palmeiras - Ex 6:23
ITAL,hebraico,vivo - 2 Sm 15:19
ITIEL,hebraico,Deus está comigo - Ne 11:7
ITLA,hebraico,lugar alto - Js 19:42
ITMA,hebraico,privação - 1 Cr 11:46
ITNA,hebraico,perene - Js 15:23
ITRA,hebraico,abundância - 2 Sm 17:25
ITRA,hebraico,excelente - Gn 36:26
ITRAM,hebraico,muito eminente - Gn 36:26
ITREÃO,hebraico,fartura de gente - 2 Sm 3:5
ITURÉIA,hebraico,terra de Jetur; Jéter - Lc 3:1
IVA,hebraico,virando; alemão; feixo; uma árvore - 2 Rs 18:34
IZAR,hebraico,brilho; azeite - 1 Cr 4:7
IZLIAS,hebraico,livramento - 1 Cr 8:18
IZRAÍAS,hebraico,Jeová eleva - 1 Cr 7:3
IZRI,hebraico,criativo - 1 Cr 25:11
JÁ,hebraico,forma abreviada de Jeová; Senhor; Deus - Sl 68:4
JAÁCA,hebraico,necessidade; inteligência - Dt 10:6
JAACOBA,hebraico,suplantador - 1 Cr 4:36
JAALA,hebraico,corça - Ed 2:56
JAANAI,hebraico,o Senhor ouve - 1 Cr 5:12
JAARÉ-OREGIM,hebraico,tecelões da floresta - 2 Sm 21:19
JAARESIAS,hebraico,Jeová nutre - 1 Cr 8:27
JAASAI,hebraico,Jeová faz - Ed 10:37
JAASAÚ,hebraico,feito pelo Senhor - Ed 10:37
JAASIEL,hebraico,Deus faz - 1 Cr 11:47
JAATE,hebraico,ávido - 1 Cr 4:2
JAAZ,hebraico,lugar aberto - Nm 21:23
JAAZINAS,hebraico,Ele será ouvido pelo Senhor - 2 Rs 25:23
JAAZER,hebraico,O Senhor ajudará; serviçal - Nm 21:39
JAAZÍAS,hebraico,Jeová consola - 1 Cr 24:26
JAAZIAZ,hebraico,ele verá o Senhor - Ed 10:25
JAAZIEL,hebraico,Deus ve - 1 Cr 12:4
JABAL,hebraico,rio; torrente - Gn 4:20
JABES,hebraico,seco - 2 Rs 15:10
JABES-GILEADE,hebraico,cidade seca; fonte alta - Jz 21:10
JABEZ,hebraico,que causa dor - 1 cr 4:9
JABIM,hebraico,inteligente - Js 11:1
JABNAEL,hebraico,Deus edifica - Js 19:33
JABNE,hebraico,Deus edifica - Js 19:33
JABNEEL,hebraico,Deus edificara - Js 19:33
JABOQUE,hebraico,efusão; despejado - Gn 32:22
JACA,hebraico,turbulento - 1 Cr 5:13
JACIM,hebraico,Deus estabelecerá - 1 Cr 24:12
JACÓ,hebraico,suplantador; enganador - Gn 25:33
JADA,hebraico,sábio - 1 Cr 2:28
JADAI,hebraico,diretivo - 1 Cr 2:47
JADAÍAS,hebraico,Jeová conhece - Ed 2:36
JADALA,hebraico,louvor do Senhor - 1 Cr 4:7
JADIEL,hebraico,Deus alegra - 1 Cr 5:24
